YYYY-MM-DDTHH:MM:SS.S (UTC),Preferred Latitude,Preferred Longitude,Depth (km),Method,Magnitude,Strike,Dip,Rake,Err
2019-06-13T15:11:28.990000Z,-44.062614,168.7257,6.57,HypoDD,0.333220115118228,NA,NA,NA,NA
2019-06-13T15:18:30.010000Z,-44.061674,168.726807,6.731,HypoDD,0.793170418877432,135.632436406966,41.3493806213572,-57.5634363626339,28.766856379489
2019-06-13T15:20:06.050000Z,-44.064392,168.721517,6.004,HypoDD,0.227968640513211,NA,NA,NA,NA
2019-06-13T15:30:35.000000Z,-44.063546,168.727295,5.995,HypoDD,-0.06862614736008,NA,NA,NA,NA
2019-06-13T15:46:39.980000Z,-44.062708,168.725195,5.922,HypoDD,0.182958614808365,NA,NA,NA,NA
2019-06-13T16:00:28.070000Z,-44.064246,168.726074,6.109,HypoDD,-0.137143871802875,NA,NA,NA,NA
2019-06-13T16:25:54.060000Z,-44.067904,168.727995,5.708,HypoDD,-0.185417449895653,NA,NA,NA,NA
2019-06-13T16:54:27.060000Z,-44.068095,168.728613,5.6,HypoDD,-0.325355017073372,NA,NA,NA,NA
2019-06-13T17:45:25.000000Z,-44.225631,168.46888,6.846,HypoDD,0.102488582201078,NA,NA,NA,NA
2019-06-13T18:43:42.080000Z,-44.069055,168.72762,5.686,HypoDD,0.079203246362978,NA,NA,NA,NA
2019-06-13T19:06:07.080000Z,-44.064465,168.726172,6.049,HypoDD,-0.112869786819066,NA,NA,NA,NA
2019-06-13T20:29:08.020000Z,-44.06827,168.728467,5.612,HypoDD,-0.224784076151928,NA,NA,NA,NA
2019-06-13T20:48:59.060000Z,-44.068343,168.729395,5.636,HypoDD,0.149634351165981,NA,NA,NA,NA
2019-06-13T21:41:13.980000Z,-44.25144,168.383333,6.955,HypoDD,0.017937994132594,NA,NA,NA,NA
2019-06-13T21:51:00.060000Z,-44.065218,168.725309,6.128,HypoDD,0.044854839783797,NA,NA,NA,NA
2019-06-13T22:20:38.080000Z,-44.066581,168.727702,5.684,HypoDD,0.068550094061822,NA,NA,NA,NA
2019-06-13T22:22:17.080000Z,-44.066699,168.724919,6.028,HypoDD,-0.16976999155744,NA,NA,NA,NA
2019-06-13T22:29:45.960000Z,-44.060527,168.725684,6.677,HypoDD,-0.347052371491465,NA,NA,NA,NA
2019-06-13T22:47:12.000000Z,-44.064762,168.730697,6.221,HypoDD,-0.294884754414993,NA,NA,NA,NA
2019-06-13T23:00:29.080000Z,-44.067615,168.728027,5.645,HypoDD,-0.367914122164122,NA,NA,NA,NA
2019-06-13T23:22:17.040000Z,-44.067216,168.726888,6.009,HypoDD,0.150849641351435,NA,NA,NA,NA
2019-06-13T23:43:29.040000Z,-44.070105,168.724219,5.743,HypoDD,-0.184513458848823,NA,NA,NA,NA
2019-06-14T00:05:52.930000Z,-44.056437,168.729167,6.919,HypoDD,-0.10480841067501,NA,NA,NA,NA
2019-06-14T00:13:54.990000Z,-44.064498,168.727669,6.263,HypoDD,0.30834986378539,NA,NA,NA,NA
2019-06-14T00:17:04.000000Z,-44.213513,168.458024,8.165,HypoDD,0.488602953750362,NA,NA,NA,NA
2019-06-14T00:45:35.960000Z,-44.064742,168.727018,5.901,HypoDD,-0.229980874940304,NA,NA,NA,NA
2019-06-14T00:54:22.030000Z,-44.063855,168.722591,6.41,HypoDD,-0.188917069428303,NA,NA,NA,NA
2019-06-14T01:11:41.950000Z,-44.101322,168.854883,7.204,HypoDD,0.634743824148422,NA,NA,NA,NA
2019-06-14T01:54:46.040000Z,-44.068636,168.724626,5.447,HypoDD,0.043495707198881,NA,NA,NA,NA
2019-06-14T02:13:44.000000Z,-44.065434,168.725814,5.992,HypoDD,-0.051768369400434,NA,NA,NA,NA
2019-06-14T02:35:03.950000Z,-44.155745,168.480778,4.62,HypoDD,-0.175901245173689,NA,NA,NA,NA
2019-06-14T02:44:29.030000Z,-44.064567,168.725033,6.236,HypoDD,0.913271593977468,161.667832583957,61.8039578026583,-45.9338614911543,30.0630171787186
2019-06-14T02:54:30.050000Z,-44.05863,168.725114,7.028,HypoDD,-0.219110830227446,NA,NA,NA,NA
2019-06-14T03:11:50.040000Z,-44.067334,168.728825,5.653,HypoDD,-0.227722452223492,NA,NA,NA,NA
2019-06-14T03:48:39.930000Z,-44.101965,168.852995,7.53,HypoDD,0.089985220890854,NA,NA,NA,NA
2019-06-14T04:24:12.000000Z,-44.068917,168.718815,6.441,HypoDD,-0.21667714263104,NA,NA,NA,NA
2019-06-14T04:25:53.920000Z,-44.063826,168.72334,6.196,HypoDD,-0.313792091371176,NA,NA,NA,NA
2019-06-14T04:27:49.100000Z,-44.066386,168.726432,5.995,HypoDD,0.277340870904863,NA,NA,NA,NA
2019-06-14T04:56:35.870000Z,-44.198792,168.665365,2.128,HypoDD,-0.615261743265391,NA,NA,NA,NA
2019-06-14T06:06:11.990000Z,-44.064486,168.728288,6.331,HypoDD,0.067149453116999,NA,NA,NA,NA
2019-06-14T06:15:03.000000Z,-44.064083,168.728809,6.432,HypoDD,0.071202607941096,NA,NA,NA,NA
2019-06-14T06:36:36.030000Z,-44.0665,168.723193,5.16,HypoDD,0.014356550536682,NA,NA,NA,NA
2019-06-14T06:36:41.990000Z,-44.063668,168.724202,6.351,HypoDD,0.265509015489332,NA,NA,NA,NA
2019-06-14T06:39:23.020000Z,-44.063871,168.728792,6.34,HypoDD,-0.22475336088086,NA,NA,NA,NA
2019-06-14T07:27:08.970000Z,-44.052368,168.795654,5.963,HypoDD,1.11529256458908,151.433719511994,88.2792855772459,22.1040298922427,28.3701502978235
2019-06-14T07:27:25.950000Z,-44.052694,168.794792,6.172,HypoDD,0.477582880860224,NA,NA,NA,NA
2019-06-14T08:03:05.090000Z,-44.065845,168.728695,6.228,HypoDD,0.548866351467379,NA,NA,NA,NA
2019-06-14T08:04:44.000000Z,-44.064718,168.72832,6.425,HypoDD,0.031593136804688,NA,NA,NA,NA
2019-06-14T08:18:36.920000Z,-44.065039,168.723747,6.426,HypoDD,0.007438176423757,NA,NA,NA,NA
2019-06-14T09:38:10.890000Z,-44.113464,168.577555,7.197,HypoDD,-0.416078249498655,NA,NA,NA,NA
2019-06-14T09:38:38.010000Z,-44.117647,168.578971,5.974,HypoDD,0.193497914534248,NA,NA,NA,NA
2019-06-14T09:54:51.020000Z,-44.064701,168.72723,6.167,HypoDD,0.052943001426043,NA,NA,NA,NA
2019-06-14T10:01:50.930000Z,-44.062992,168.725977,6.244,HypoDD,-0.351754270331763,NA,NA,NA,NA
2019-06-14T10:34:00.030000Z,-44.063875,168.728776,6.34,HypoDD,-0.254194952236632,NA,NA,NA,NA
2019-06-14T12:56:40.020000Z,-44.068258,168.727474,5.985,HypoDD,0.22264399798938,NA,NA,NA,NA
2019-06-14T14:01:52.960000Z,-44.064909,168.723242,6.099,HypoDD,-0.376541796142975,NA,NA,NA,NA
2019-06-14T14:10:53.020000Z,-44.067403,168.724609,5.991,HypoDD,-0.178909206590837,NA,NA,NA,NA
2019-06-14T15:20:35.040000Z,-44.066284,168.723454,5.245,HypoDD,-0.369114694474332,NA,NA,NA,NA
2019-06-14T16:17:08.010000Z,-44.065869,168.725016,6.093,HypoDD,0.009335174476196,NA,NA,NA,NA
2019-06-14T16:17:19.040000Z,-44.065759,168.725602,6.041,HypoDD,0.319198762224105,NA,NA,NA,NA
2019-06-14T17:02:54.960000Z,-44.053569,168.794792,6.183,HypoDD,-0.139411302496174,NA,NA,NA,NA
2019-06-14T17:13:07.120000Z,-44.204553,168.368229,7.884,HypoDD,0.101551669686305,NA,NA,NA,NA
2019-06-14T17:44:21.940000Z,-44.063009,168.724023,6.161,HypoDD,0.039517134971123,NA,NA,NA,NA
2019-06-14T17:48:00.000000Z,-44.063342,168.728288,6.288,HypoDD,0.08633139907587,NA,NA,NA,NA
2019-06-14T18:40:00.920000Z,-44.052625,168.796029,6.198,HypoDD,0.004658823845856,NA,NA,NA,NA
2019-06-14T18:53:27.060000Z,-44.188045,168.448796,7.367,HypoDD,0.140979376165741,NA,NA,NA,NA
2019-06-14T18:56:26.040000Z,-44.064722,168.725863,6.082,HypoDD,0.029215020086678,NA,NA,NA,NA
2019-06-14T19:06:00.040000Z,-44.06436,168.726546,6.019,HypoDD,0.034493799133076,NA,NA,NA,NA
2019-06-14T19:12:03.020000Z,-44.069019,168.724056,5.364,HypoDD,-0.092373386163461,NA,NA,NA,NA
2019-06-14T19:13:04.020000Z,-44.06899,168.724902,5.478,HypoDD,0.061340821675555,NA,NA,NA,NA
2019-06-14T19:25:01.120000Z,-44.06484,168.726009,5.995,HypoDD,0.695444215666342,161.615617506889,62.2181034604765,-46.4657592733344,30.0382075285199
2019-06-14T19:31:32.000000Z,-44.064339,168.728532,6.387,HypoDD,-0.104696589208584,NA,NA,NA,NA
2019-06-14T19:43:16.800000Z,-44.108679,168.772884,1.007,HypoDD,-0.110638957200203,NA,NA,NA,NA
2019-06-14T19:57:33.940000Z,-44.233826,168.677962,6.164,HypoDD,-0.028058298829322,NA,NA,NA,NA
2019-06-14T20:22:45.000000Z,-44.068685,168.726839,5.959,HypoDD,0.27539361364129,NA,NA,NA,NA
2019-06-14T20:25:03.020000Z,-44.062073,168.726546,6.257,HypoDD,0.509992584118729,67.2679665284443,20.3758774343302,-79.2496397023085,30.9224397262469
2019-06-14T20:28:33.000000Z,-44.06545,168.72487,6.169,HypoDD,-0.39698320226423,NA,NA,NA,NA
2019-06-14T21:30:23.080000Z,-44.066276,168.726514,5.746,HypoDD,0.324311957233012,NA,NA,NA,NA
2019-06-14T21:31:34.140000Z,-44.067965,168.724382,5.984,HypoDD,-0.167136025681853,NA,NA,NA,NA
2019-06-14T21:33:49.800000Z,-44.072595,168.710677,1.221,HypoDD,-0.40843138129633,NA,NA,NA,NA
2019-06-14T22:09:04.040000Z,-44.068799,168.725228,5.401,HypoDD,-0.009256931137277,NA,NA,NA,NA
2019-06-14T22:09:11.040000Z,-44.066455,168.723242,5.178,HypoDD,-0.103717073412323,NA,NA,NA,NA
2019-06-14T22:14:10.960000Z,-44.066207,168.725879,6.265,HypoDD,-0.236040056747996,NA,NA,NA,NA
2019-06-14T22:36:17.040000Z,-44.064006,168.7257,6.191,HypoDD,0.236526829967573,NA,NA,NA,NA
2019-06-14T23:33:24.040000Z,-44.06318,168.725895,6.195,HypoDD,0.638402643638617,128.651532877429,30.8898032124474,-88.2639712323264,29.0813789150474
2019-06-14T23:58:13.040000Z,-44.064335,168.727425,6.125,HypoDD,0.058300687454793,NA,NA,NA,NA
2019-06-15T00:19:40.040000Z,-44.060282,168.723372,6.674,HypoDD,-0.212915578657952,NA,NA,NA,NA
2019-06-15T00:35:06.080000Z,-44.066109,168.722038,5.98,HypoDD,0.283998531285183,NA,NA,NA,NA
2019-06-15T01:03:52.040000Z,-44.069067,168.728255,5.941,HypoDD,0.219866604465181,NA,NA,NA,NA
2019-06-15T01:04:52.130000Z,-44.155644,168.765641,7.07,HypoDD,-0.154928851133036,NA,NA,NA,NA
2019-06-15T01:43:45.020000Z,-44.065076,168.725163,5.704,HypoDD,0.136071301987212,NA,NA,NA,NA
2019-06-15T02:13:48.990000Z,-44.062899,168.726709,6.343,HypoDD,1.41959123090349,307.612194474258,58.2201400429179,-90.3705388425473,28.3371216901867
2019-06-15T02:14:34.050000Z,-44.064185,168.725879,6.123,HypoDD,0.772289331853477,307.27607459482,58.4982994789791,-90.702808934177,27.4255380544576
2019-06-15T02:25:02.020000Z,-44.231706,168.462174,7.517,HypoDD,0.654510293604441,56.2508152073124,57.211174018817,-135.807485626181,29.1682589044388
2019-06-15T02:26:51.070000Z,-44.229439,168.466471,7.046,HypoDD,0.045346151614295,NA,NA,NA,NA
2019-06-15T02:27:07.050000Z,-44.228809,168.469629,6.5,HypoDD,0.025240172117166,NA,NA,NA,NA
2019-06-15T02:36:44.050000Z,-44.068831,168.722656,4.684,HypoDD,-0.266270071599539,NA,NA,NA,NA
2019-06-15T02:41:17.138033Z,-44.156121,168.662353,3.311523,NonLinLoc,0.291326701928177,NA,NA,NA,NA
2019-06-15T02:50:26.020000Z,-44.231673,168.467952,7.284,HypoDD,-0.224230872693556,NA,NA,NA,NA
2019-06-15T02:55:05.030000Z,-44.064478,168.726172,6.239,HypoDD,0.311196735344267,NA,NA,NA,NA
2019-06-15T02:55:54.030000Z,-44.068522,168.724089,5.961,HypoDD,0.132571492927423,NA,NA,NA,NA
2019-06-15T02:57:30.050000Z,-44.065881,168.724007,5.386,HypoDD,0.03160805054067,NA,NA,NA,NA
2019-06-15T02:58:10.020000Z,-44.065263,168.727018,6.167,HypoDD,0.173784120896865,NA,NA,NA,NA
2019-06-15T03:07:11.000000Z,-44.065588,168.727197,6.118,HypoDD,0.085791377839828,NA,NA,NA,NA
2019-06-15T03:21:03.930000Z,-44.065942,168.723079,6.445,HypoDD,-0.035045376149071,NA,NA,NA,NA
2019-06-15T03:22:21.020000Z,-44.062508,168.725293,6.705,HypoDD,1.35519289664934,129.062993900856,30.7546092047584,-87.862788286793,27.4331548733345
2019-06-15T03:25:03.010000Z,-44.06261,168.724072,6.5,HypoDD,-0.157561577324411,NA,NA,NA,NA
2019-06-15T03:26:07.030000Z,-44.063383,168.725716,6.069,HypoDD,0.038473179225897,NA,NA,NA,NA
2019-06-15T03:30:54.030000Z,-44.063961,168.727751,6.288,HypoDD,0.821983883450674,NA,NA,NA,NA
2019-06-15T03:30:58.960000Z,-44.065975,168.723079,6.439,HypoDD,-0.367371249198281,NA,NA,NA,NA
2019-06-15T03:31:08.030000Z,-44.061532,168.725391,6.585,HypoDD,2.13286023691938,271.220480940102,48.402956723815,-145.053499331892,24.7219509138493
2019-06-15T03:37:23.050000Z,-44.065552,168.724886,6.15,HypoDD,0.185864533599921,NA,NA,NA,NA
2019-06-15T03:41:06.970000Z,-44.065165,168.722493,6.253,HypoDD,-0.133101111325583,NA,NA,NA,NA
2019-06-15T03:50:27.030000Z,-44.063127,168.72723,6.471,HypoDD,0.28444027764786,NA,NA,NA,NA
2019-06-15T03:56:15.030000Z,-44.064498,168.728076,6.161,HypoDD,0.689259880179586,306.898335747849,58.8321443000179,-91.5301102021933,30.4653845303834
2019-06-15T04:01:04.020000Z,-44.066541,168.725586,5.439,HypoDD,-0.113026838585901,NA,NA,NA,NA
2019-06-15T04:14:43.900000Z,-44.066785,168.726058,6.046,HypoDD,-0.196323234349352,NA,NA,NA,NA
2019-06-15T04:24:17.000000Z,-44.064742,168.723324,6.148,HypoDD,-0.103104242138004,NA,NA,NA,NA
2019-06-15T05:30:41.990000Z,-44.065523,168.730778,6.241,HypoDD,0.058257418363321,NA,NA,NA,NA
2019-06-15T05:55:27.720000Z,-44.110685,168.758301,0.592,HypoDD,-0.554108867324983,NA,NA,NA,NA
2019-06-15T06:20:16.980000Z,-44.060632,168.72609,6.584,HypoDD,-0.2627195961034,NA,NA,NA,NA
2019-06-15T06:26:26.000000Z,-44.062386,168.723486,6.414,HypoDD,-0.247029153838184,NA,NA,NA,NA
2019-06-15T06:52:04.010000Z,-44.092452,168.553467,5.664,HypoDD,0.196538286954338,NA,NA,NA,NA
2019-06-15T07:32:44.030000Z,-44.065938,168.723324,6.18,HypoDD,0.099545396958346,NA,NA,NA,NA
2019-06-15T07:51:48.030000Z,-44.07122,168.727295,6.28,HypoDD,-0.388226706358778,NA,NA,NA,NA
2019-06-15T08:15:34.010000Z,-44.06842,168.725,5.46,HypoDD,0.074197687239022,NA,NA,NA,NA
2019-06-15T09:20:13.030000Z,-44.063428,168.723779,5.893,HypoDD,-0.0988606986561,NA,NA,NA,NA
2019-06-15T09:49:25.000000Z,-44.064038,168.726465,6.076,HypoDD,0.086495524909474,NA,NA,NA,NA
2019-06-15T10:18:06.060000Z,-44.065784,168.724805,5.943,HypoDD,0.222305103699793,NA,NA,NA,NA
2019-06-15T10:53:27.000000Z,-44.063749,168.73029,6.129,HypoDD,-0.278307223930928,NA,NA,NA,NA
2019-06-15T11:03:02.130000Z,-44.058769,168.724495,6.845,HypoDD,-0.034503216342959,NA,NA,NA,NA
2019-06-15T11:05:28.040000Z,-44.064193,168.726595,6.03,HypoDD,0.005770308190773,NA,NA,NA,NA
2019-06-15T13:10:12.020000Z,-44.062699,168.723193,6.432,HypoDD,-0.295092648471775,NA,NA,NA,NA
2019-06-15T13:13:47.030000Z,-44.06193,168.726465,6.48,HypoDD,1.11791299520501,135.671993951469,41.5774392232509,-57.5327331043361,28.7829441136783
2019-06-15T13:19:07.040000Z,-44.067879,168.726644,5.976,HypoDD,-0.022907853986238,NA,NA,NA,NA
2019-06-15T13:24:23.030000Z,-44.065214,168.727572,6.167,HypoDD,-0.296364231192785,NA,NA,NA,NA
2019-06-15T13:24:51.487279Z,-44.282327,168.316673,10.574219,NonLinLoc,0.405347532493455,NA,NA,NA,NA
2019-06-15T13:26:36.020000Z,-44.065645,168.726855,6.253,HypoDD,-0.366506973783075,NA,NA,NA,NA
2019-06-15T13:57:44.030000Z,-44.065869,168.725,6.093,HypoDD,0.178520392332227,NA,NA,NA,NA
2019-06-15T14:22:47.980000Z,-44.071049,168.728646,6.471,HypoDD,-0.263267600008313,NA,NA,NA,NA
2019-06-15T15:04:29.030000Z,-44.065186,168.722493,6.25,HypoDD,-0.264718697627949,NA,NA,NA,NA
2019-06-15T16:00:46.280000Z,-44.068123,168.729997,5.952,HypoDD,0.103424387955705,NA,NA,NA,NA
2019-06-15T16:23:23.180000Z,-44.20496,168.432813,6.079,HypoDD,1.15994195453092,32.4730839235238,61.530962626203,-170.346249200755,30.7097960442869
2019-06-15T16:27:43.000000Z,-44.069853,168.727295,6.459,HypoDD,0.020272722507161,NA,NA,NA,NA
2019-06-15T16:59:23.040000Z,-44.064469,168.727327,5.806,HypoDD,0.104911344984652,NA,NA,NA,NA
2019-06-15T17:13:44.000000Z,-44.064046,168.726221,5.764,HypoDD,0.019389894690749,NA,NA,NA,NA
2019-06-15T17:49:29.920000Z,-44.060144,168.727751,6.733,HypoDD,-0.003805575369266,NA,NA,NA,NA
2019-06-15T18:16:31.240000Z,-44.233,168.460677,7.443,HypoDD,-0.054321857458017,NA,NA,NA,NA
2019-06-15T19:21:36.000000Z,-44.066138,168.724512,5.333,HypoDD,0.169143822827092,NA,NA,NA,NA
2019-06-15T19:49:00.960000Z,-44.195292,168.452148,7.104,HypoDD,0.140619222444411,NA,NA,NA,NA
2019-06-15T20:23:23.000000Z,-44.060706,168.726742,6.609,HypoDD,1.03859924566962,163.642498671769,36.3482379875034,-2.25089566526916,28.9694739759449
2019-06-15T22:35:41.060000Z,-44.064299,168.725618,5.988,HypoDD,-0.057925457331015,NA,NA,NA,NA
2019-06-15T22:36:08.280000Z,-44.257039,168.606283,5.456,HypoDD,0.346761938029256,NA,NA,NA,NA
2019-06-16T00:41:58.000000Z,-44.064762,168.726725,5.585,HypoDD,0.012411749300413,NA,NA,NA,NA
2019-06-16T00:46:52.050000Z,-44.200916,168.66276,5.657,HypoDD,0.031309745361733,NA,NA,NA,NA
2019-06-16T02:09:55.050000Z,-44.201318,168.662044,5.724,HypoDD,0.202592154844218,NA,NA,NA,NA
2019-06-16T02:18:52.970000Z,-44.064351,168.734066,6.408,HypoDD,0.37798559237552,NA,NA,NA,NA
2019-06-16T02:52:07.990000Z,-44.061348,168.725879,6.536,HypoDD,-0.061664824424695,NA,NA,NA,NA
2019-06-16T03:37:39.960000Z,-44.062866,168.732243,7.275,HypoDD,0.324624468062708,NA,NA,NA,NA
2019-06-16T04:18:01.990000Z,-44.172131,168.430697,5.791,HypoDD,0.255248944229894,NA,NA,NA,NA
2019-06-16T04:22:21.010000Z,-44.061479,168.728418,6.684,HypoDD,1.27383453267856,160.654170029847,66.4613883291471,-41.3702730665043,28.7803751884773
2019-06-16T04:30:04.110000Z,-44.058984,168.724967,6.972,HypoDD,0.225583706393348,NA,NA,NA,NA
2019-06-16T07:19:26.060000Z,-44.267965,168.340218,5.61,HypoDD,0.04446948294872,NA,NA,NA,NA
2019-06-16T09:51:40.950000Z,-44.10129,168.774821,4.378,HypoDD,-0.07367652139859,NA,NA,NA,NA
2019-06-16T13:34:45.950000Z,-44.144987,168.714811,8.963,HypoDD,0.650942836049908,NA,NA,NA,NA
2019-06-16T13:50:33.020000Z,-44.063468,168.725944,6.137,HypoDD,0.541382126830283,NA,NA,NA,NA
2019-06-16T16:10:58.020000Z,-44.066085,168.729785,6.02,HypoDD,0.216576216450354,NA,NA,NA,NA
2019-06-16T16:14:49.010000Z,-44.063273,168.725114,6.377,HypoDD,0.097681923035385,NA,NA,NA,NA
2019-06-16T16:15:51.050000Z,-44.065857,168.728727,5.957,HypoDD,0.342803370498622,NA,NA,NA,NA
2019-06-16T17:06:08.040000Z,-44.268225,168.339762,5.482,HypoDD,0.947220939243648,NA,NA,NA,NA
2019-06-16T17:31:42.000000Z,-44.093506,168.55223,5.888,HypoDD,1.6771681818208,161.470634695155,64.0386967538294,-6.26256314557455,27.0419728918739
2019-06-16T18:09:36.980000Z,-44.092611,168.553239,5.903,HypoDD,0.299940516440464,NA,NA,NA,NA
2019-06-16T20:26:15.000000Z,-44.060832,168.72583,6.61,HypoDD,0.130451631667005,NA,NA,NA,NA
2019-06-16T20:36:06.000000Z,-44.232992,168.466878,7.601,HypoDD,0.370792623581901,NA,NA,NA,NA
2019-06-16T20:53:39.379514Z,-43.890884,168.64288,24.969531,NonLinLoc,0.772581303674471,NA,NA,NA,NA
2019-06-16T22:42:42.000000Z,-44.028263,168.488281,7.055,HypoDD,0.50190701588541,NA,NA,NA,NA
2019-06-17T01:25:54.010000Z,-44.064954,168.726416,5.977,HypoDD,-0.253918157733351,NA,NA,NA,NA
2019-06-17T03:57:27.010000Z,-44.06464,168.726465,6.428,HypoDD,0.157918821674422,NA,NA,NA,NA
2019-06-17T04:45:51.090000Z,-44.070964,168.722201,5.603,HypoDD,0.084716879284404,NA,NA,NA,NA
2019-06-17T06:20:44.910000Z,-44.066296,168.735872,6.461,HypoDD,-0.118693356276095,NA,NA,NA,NA
2019-06-17T06:26:03.110000Z,-44.065295,168.72557,6.285,HypoDD,0.850685867500875,NA,NA,NA,NA
2019-06-17T06:27:01.000000Z,-44.062838,168.727279,6.498,HypoDD,0.366699897766392,NA,NA,NA,NA
2019-06-17T06:51:00.970000Z,-44.205839,168.548714,8.157,HypoDD,-0.013265192444494,NA,NA,NA,NA
2019-06-17T08:55:02.050000Z,-44.169812,168.654574,7.788,HypoDD,0.195856878597031,NA,NA,NA,NA
2019-06-17T12:37:47.050000Z,-44.063688,168.72679,6.451,HypoDD,0.213080320605774,NA,NA,NA,NA
2019-06-17T12:48:22.010000Z,-44.066231,168.725863,6.233,HypoDD,-0.071039464072744,NA,NA,NA,NA
2019-06-17T12:54:41.860000Z,-44.191642,168.693636,1.71,HypoDD,0.010459472459548,NA,NA,NA,NA
2019-06-17T13:15:07.910000Z,-44.102173,168.853809,7.533,HypoDD,0.147622439909463,NA,NA,NA,NA
2019-06-17T13:54:14.890000Z,-44.148669,168.799072,6.241,HypoDD,0.310007775984316,NA,NA,NA,NA
2019-06-17T14:49:09.010000Z,-44.16866,168.434912,5.811,HypoDD,-0.061524928110168,NA,NA,NA,NA
2019-06-17T14:50:46.190000Z,-44.170829,168.431803,6.102,HypoDD,0.324878019739238,NA,NA,NA,NA
2019-06-17T15:20:14.980000Z,-44.174788,168.47168,6.964,HypoDD,0.316057634093908,NA,NA,NA,NA
2019-06-17T16:38:42.990000Z,-44.062809,168.724821,6.721,HypoDD,0.307090210745773,NA,NA,NA,NA
2019-06-17T16:41:28.950000Z,-44.227071,168.464811,7.255,HypoDD,-0.266184468981778,NA,NA,NA,NA
2019-06-17T17:17:41.920000Z,-44.092908,168.553532,5.753,HypoDD,-0.186900002785424,NA,NA,NA,NA
2019-06-17T22:10:50.000000Z,-44.062793,168.724723,6.524,HypoDD,0.459380773106734,NA,NA,NA,NA
2019-06-17T22:43:32.000000Z,-44.064221,168.728011,6.07,HypoDD,0.527443008224384,NA,NA,NA,NA
2019-06-17T23:04:19.020000Z,-44.062907,168.726953,6.082,HypoDD,0.771090491406826,NA,NA,NA,NA
2019-06-17T23:50:17.080000Z,-44.200928,168.661556,5.366,HypoDD,0.000404748221942,NA,NA,NA,NA
2019-06-18T00:18:30.050000Z,-44.064307,168.728678,5.718,HypoDD,0.402825056838416,NA,NA,NA,NA
2019-06-18T01:14:00.080000Z,-44.225492,168.459538,6.564,HypoDD,-0.364478728917539,NA,NA,NA,NA
2019-06-18T02:23:49.050000Z,-44.061658,168.724495,6.634,HypoDD,0.260800816205355,312.102983296084,85.696042176247,-92.2415173563951,31.0640871678624
2019-06-18T02:27:00.010000Z,-44.060954,168.725163,6.779,HypoDD,0.885906939693506,129.374283930147,30.5280208666238,-87.3774483751697,27.0927770596805
2019-06-18T02:28:30.040000Z,-44.067354,168.72653,6.518,HypoDD,-0.155485557942612,NA,NA,NA,NA
2019-06-18T03:16:46.010000Z,-44.234371,168.457633,7.337,HypoDD,-0.024217638782786,NA,NA,NA,NA
2019-06-18T05:16:04.100000Z,-44.067843,168.731364,5.698,HypoDD,0.442470756722523,NA,NA,NA,NA
2019-06-18T05:37:50.020000Z,-44.065169,168.729215,6.011,HypoDD,0.478204059847654,NA,NA,NA,NA
2019-06-18T05:56:28.000000Z,-44.064339,168.72762,5.918,HypoDD,-0.313563267772052,NA,NA,NA,NA
2019-06-18T06:08:40.000000Z,-44.171391,168.639128,5.31,HypoDD,0.311908324299496,NA,NA,NA,NA
2019-06-18T07:14:41.040000Z,-44.067004,168.727181,5.104,HypoDD,-0.024055284124272,NA,NA,NA,NA
2019-06-18T07:20:03.020000Z,-44.069409,168.722884,5.596,HypoDD,-0.410219778605389,NA,NA,NA,NA
2019-06-18T07:26:33.890000Z,-44.105717,168.770378,1.758,HypoDD,0.137513804267873,NA,NA,NA,NA
2019-06-18T07:44:42.980000Z,-44.106746,168.774202,2.47,HypoDD,-0.080194348837753,NA,NA,NA,NA
2019-06-18T07:52:18.030000Z,-44.228019,168.462663,6.568,HypoDD,-0.284867011750076,NA,NA,NA,NA
2019-06-18T08:17:21.060000Z,-44.234941,168.471029,6.024,HypoDD,-0.1267660967239,NA,NA,NA,NA
2019-06-18T08:19:06.110000Z,-44.066386,168.729492,5.325,HypoDD,-0.199410482724859,NA,NA,NA,NA
2019-06-18T08:22:46.030000Z,-44.06696,168.726758,5.203,HypoDD,-0.244309730998215,NA,NA,NA,NA
2019-06-18T09:46:39.344091Z,-44.140593,168.803908,4.135352,NonLinLoc,-0.237281768879838,NA,NA,NA,NA
2019-06-18T11:04:38.940000Z,-44.226827,168.46263,6.587,HypoDD,-0.438347354598504,NA,NA,NA,NA
2019-06-18T11:21:20.990000Z,-44.232235,168.463428,7.813,HypoDD,0.611645022700637,212.568327620292,48.0658770690181,-151.200628959785,31.2600525649555
2019-06-18T11:54:28.050000Z,-44.065474,168.726009,5.267,HypoDD,-0.382198181117552,NA,NA,NA,NA
2019-06-18T12:29:24.020000Z,-44.059294,168.726579,6.649,HypoDD,-0.21681374041944,NA,NA,NA,NA
2019-06-18T12:59:48.070000Z,-44.066394,168.724756,6.534,HypoDD,0.275475010712086,NA,NA,NA,NA
2019-06-18T15:51:58.950000Z,-44.111882,168.477035,4.822,HypoDD,-0.339493245651995,NA,NA,NA,NA
2019-06-18T16:06:42.970000Z,-44.061161,168.725342,6.667,HypoDD,-0.032647265270642,NA,NA,NA,NA
2019-06-18T17:14:52.040000Z,-44.091268,168.553174,5.585,HypoDD,-0.285575905412644,NA,NA,NA,NA
2019-06-18T18:41:38.080000Z,-44.067037,168.725439,6.138,HypoDD,0.231199535021264,NA,NA,NA,NA
